,text,classification
6136,"Acho bom é todos que colaram no Presidente durante a campanha ir trabalhar. Uma rede social tão bem acompanhada podendo ser usada para informações de real relevância, agora é só para você de fazer de vítima @joicehasselmannoficial ? Você é maior e mais inteligente do que toda essa situação mulher.😘",False
6137,"Sei, sei! Irresponsável. Fazer o que né! Eu entendi perfeitamente o que ele quis dizer. Mas e o Humberto Costa vai ser inquirido no conselho de ética? Interessante......",False
6138,"Joice , gosto de vc ... mas ao que parece vc saiu um pouco da rota. Siga as condutas da Janaína. Não precisa concordar com tudo. Mas suas atuações estão bem tristes",False
6139,"Verdade , é tudo que os inimigos querem",False
6140,Esses filhos do presidente estão acabando com a imagem dele e fortalecendo a esquerda. Difícil!,False
6141,Isto e vetdade,False
6142,Vocês duas são iguais,False
6143,"Continue firme 😍Sou mais à esquerda, mas gosto da senhora. É responsável, sensata e inteligente! Autoritarismo de esquerda ou de direita é um erro, e nosso fracasso se equilibra nesses extremos... 🇧🇷",False
6144,Tudo eles tem que tá medido deixa a justiça resolver,False
6145,"Verdade toda vez que abre a boca, os filhos do presidente dão munição para,a esquerda ficar fortalecida em seus atos para derrubar o nosso Presidente",False
6146,Em outros tempos vc não postaria isso...,False
6147,"Concordo plenamente com sua fala, e o maior sábio é ficar em silêncio para evitar os inimigos.",False
6148,E ainda mais tendo uma aliada como vc a esquerda está bem,False
6149,E dar audiência é o que???? Ajuda???,False
6150,"Não são Fala irresponsáveis, sao falas que o povo gostaria de dizer",False
6151,"Parabéns Guerreira, tens meu respeito e apoio.",False
6152,Lamentável! !!,False
6153,vá em frente Deputada,False
6154,Que discurso irretocável!👏👏👏👏👏👏,False
6155,"👏👏👏👏 amei ouvir as suas palavras Benedita, vc é nota mil",False
6156,Dr Geraldo cruz,False
6157,Ela estava emocionada,False
6158,@joserodrigope vê esse discurso,False
6159,Parabéns falou tudo e muito difícil ser Negro neste País,False
6160,Parabéns deputada Benedita.,False
6161,É dePUTAda mesmo,False
6162,#A luta não pode parar👏👏,False
6163,Racistas não passarão !!!,False
6164,Todo apoio a deputada Benedita Silva todo meu repúdio a esse Tadeu que não representa😂a nação brasileira,False
6165,Racismo ditadura nunca mais,False
6166,🤔🤔😮 muito bem 👏👏👏👏👏 muito bem muito bem 👏👏👏👏👏👏👏👏👏👏👏,False
6167,Muito beeeeeeeeeeeeeeem,False
6168,Está e a nossa deputada Benedita linda guerreira parabéns estamos juntos,False
6169,Muito inteligente!👏👏,False
6170,Foi um desrespeito aos policiais. Policiais são heróis. Respeitem quem luta contra o crime. Babdido negro pode? Tenha dor!,False
6171,Respeitem aqueles que saem todos os dias de casa pra nos defender. Respeitem a policia brasileira.,False
6172,So negros morrem no Brasil? Bandido nao escolhe cor!,False
6173,"Parabéns deputada pela sua fala, brilhante intervenção no plenário, uma voz firme quantra o preconceito. E viva o dia da concorrência negra.",False
6174,Parabéns Benedita pra cima deles,False
6175,"Estou contemplado com a fala da Dep. Benedita da Silva! Simbolicamente somos açoitados todos os dias por causa do Racismo Estrutural. O Maranhão clama por justiça, contra a perda de nossos direitos. Precisamos ser maioria nos espaços de poder para fazer a Lei ser cumprida.",False
6176,Perfeito 👏,False
6177,Triste😢,False
6178,Bravoooooo👏👏👏👏,False
6179,A rocha eles pra saber ter respeito pelo o nosso povo brasileiro,False
6180,Deus esteja contigo deputada 😢😢,False
6181,Muito bem Benedita,False
6182,Representa a nós,False
6183,"Mulher como você que queremos para nós representar! Forte, guerreira e muito inteligente admiração eterna.#somosumaso",False
6184,Que absurdo!😥,False
6185,Se ele faz isso aí na câmera imagina nas ruas em casa.🤔😕,False
6186,"Maravilha deputada, parabéns",False
6187,Tem que arrumar casa🇧🇷🇧🇷🇧🇷,False
6188,Benedita mim representando,False
6189,"E isso dá no que? Infelizmente ninguém é punido com a indignação, fica por isso mesmo.",False
6190,❤️❤️❤️❤️❤️❤️❤️Eu amo muito você vs Experiência com todo meu Respeito a você. Parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns,False
6191,Que orgulho dela❤️,False
6192,Muito obrigada vs Experiência a senhora é a minha voz .,False
6193,O Brasil nao podem ter racistas porque Uma naçao forte e Uma pais desenvolvido so cresce com a uniao de todos um presiza do outro,False
6194,Muito obrigada por ter essa voz para com o povo negro desse país . Dos meus olhos saíram lágrimas .,False
6195,Emocionante seu discurso Benedita!!!!,False
6196,"👏👏👏👏👏👏👏👏👏👏Benedita representa mais de 54 % da população Brasileira ,eu repúdio esse Ato inaceitável nesta casa legislativa ,foi a prova de que o racismo Institucional prevalece em todas as faces da sociedade brasileira ! Vergonha! Que se faça justiça ! Obrigada Deputada !",False
6197,"Benedita, Perfeita do Rio de Janeiro!!! @ptbrasil novo, de novo!! #LulaLivre!!!",False
6198,#chorei Benedita!,False
6199,Parabéns bendita👏👏👏👏👏👏🇧🇷,False
6200,Quanta indignação! Benedita. Que grande mulher.,False
6201,Que discurso emocionante! Parabéns Benedita 👏👏👏,False
6202,Vc me representa deputada Benedita👏👏👏👏👏💕💕💕💕💕🇧🇷🇧🇷🇧🇷🇧🇷,False
6203,"👏👏👏👏👏...poxa vida eu tô chorando aqui...me sinto um lixo em carregar na pele essa historicidade em saber que antepassados cometeram esse genocídio....tenho vergonha em ser branco, quando vejo um lixo desses cometer um ato de total violência e desrespeito com os verdadeiros lutadores e lutadoras desse país...o povo que construiu o Brasil de cabo a rabo levantou no braço essa estrutura que vivemos hj....jamais estarei cem por cento feliz com minha herança que até onde eu sei se restringe a falta de melanina... como eu queria que o sangue da minha bisavó que era cabocla bugra tivesse sido mais forte do que do meu bisavô...mas não posso mudar o passado me cabe então dar todo amor a minhas filhas para se espelharem nessa mulher GUERREIRA que agora tem a fala... para que jamais compactuem com qualquer ato arrogante discriminatório!!!! Máximo respeito a senhora Banedita e sua luta, que também é minha, é de tod@s que acreditam no AMOR ao invés do ódio!!!!",False
6204,"Eita cheguei até me arrepiar, forte",False
6205,Mulher guerreira ❤️,False
6206,"Essa me representa apesar de eu nao ser negro, parabens é isso mesmo nao deixa esse canalha ficar impune.",False
6207,"👏👏👏👏👏👏👏essa mulher é uma grande guerreira, que Deus te livre e te guarde dona Benedita 👏👏👏👏👏😍😍",False
6208,Parabéns guerreira!!!,False
6209,Muito linda a fala!!! Força a todos vocês e que esse coronel seja devidamente punido!,False
6210,Amei sua fala Benedita💋,False
6211,Show 👏👏❤️,False
6212,Parabéns ... isso mesmo não pode deixar ...tem que haver um basta nessa falta de respeito para com os negros .,False
6213,Parabéns Benedita!!❤️,False
6214,PARABÉNS DEPUTADA,False
6215,Benê gerrueira gigante 💕 🔥,False
6216,Nossa ela falou tudo que nós queríamos 👏,False
6217,Pior é que tem negros que votam nessa gente! O Brasil precisa acordar!!!,False
6218,"Lamentável em pleno século 21 , não conseguimos combater literalmente o preconceito Racial",False
6219,"Palavras corretas Benedita, abaixo o racismo, é preciso no dia da consciência negra temos consciência humana parabéns Benedita",False
6220,"Tanto branco com alma negra. Todos deveríamos ser igual perante Deus , não é a cor da pele que nos faz diferentes e sim a cor da alma!!!! Ah essa Deus conhece bem!",False
6221,Todos somos iguais.,False
6222,Parabéns ❤️👏👏👏👏,False
6223,Atual governo é responsável..,False
6224,Para bens Benedita pelo proniciamento,False
6225,Vamos lutar pelo respeito à nossa raça,False
6226,"Deputada Benedita,me sinto representada por vc ,pela Jandira. #RACISTA NÃO PASSARÃO",False
6227,Parabéns,False
6228,Benedita parabéns ❤️,False
6229,"Bené, grande desbravadora! Força, somos maioria e merecemos respeito.",False
6230,Triste episódio às vésperas do Dia da Consciência Negra. Racistas não passarão🙌,False
6231,"Vamos continuar assistindo muito mais,com esses novos governantes!",False
6232,"Por anos fomos vistos internacionalmente como um povo pacifico que convivia com a diversidade brasileira.Hj vivemos o genocídio denegros,negras e indigenas....Inaceitável! Estranho,bizarro!",False
6233,Belíssimo discurso! @instadabene @gleisihoffmann @_mariadorosario Admirável a resistência dessas mulheres. Obrigado a todas vcs!,False
6234,Um desgaste muito grande para o congresso nacional tem que ser punido severamente.,False
6235,Muito bem colocado👏👏👏👏👏,False
6236,"Deputada o tapa foi na cara de todos nós que sendo pardos, brancos,índios,etc estrangeiras ou não sentimos a mesma dor,essa violência atingiu toda humanidade que tem respeito e dignidade.",False
6237,Parabéns Deputada Benedita!,False
6238,eu sinto a indignação,False
6239,@instadabene sempre muito pontual.,False
6240,"Benedita me representa, racismo é crime!",False
6241,👏👏 👏👏 parabéns vamos fazer valer a justiça!!,False
6242,👏👏👏👏Benedita cuide se querida .,False
6243,Como esses que defendem conseguem explicar a morte da pequena Agata?,False
6244,Benedita é um patrimônio da comunidade negra e do Rio... orgulho da raça...fora racistas!!!!,False
6245,Mostro sempre Benedita falando para minhas filhas branquinhas... quero beneditas ao meu redor!!!! Fora racistas.!!!!,False
6246,Estamos juntos! Somos Brasil! Somos de todas as cores!,False
6247,Parabéns Benedita 💖💖💖👏👏👏👏,False
6248,Essa mulher me representa!👏👏👏👏,False
6249,Força deputada #beneditadasilva A senhora como negra me representa 👏,False
6250,"Fico me perguntando o quê de grave, como perdas de garantias individuais e coletivas e à soberania, estarão ocultando os parlamentares ao repercutirem com grande ênfase nas redes Sociais a atitude racistas do coronel deputado. #PL2418não",False
6251,Benedita você é sensacional!,False
6252,Bravo Bene👏👏👏👏👏👏👏👏👏,False
6253,Representou. Como sempre!,False
6254,"Que fala! Que reflexão! Benedita, a senhora é show!",False
6255,@instadabene Não decepciona l! Bene prefeita do rio,False
6256,"Muito bem, Bené. 👏👏👏👏",False
6257,Nuuu arrepiei com esse discurso!!!!! 👏👏👏👏,False
6258,Ae @j.victors_ se liga nesse relato que aconteceu hoje...entendeu como é estar do lado amor e não ódio.,False
6259,Tem toma providências mesmo,False
6260,"Deputados, senadores quebram decoro, rasgam a constituição e nada acontece com vcs!",False
6261,Estamos juntos!! ✊🏿✊🏿✊🏿,False
6262,"Emocionante é bastante contundente a fala da Benedita da Silva. Precisamos muito falar sobre racismo. Lastimável a atitude deste coronel. Nos mostra como o racismo é sim estrutural, como a falta de respeito é brutal e como os policiais jamais deveriam ocupar cadeiras nas câmaras federal, estadias e municipal. Não tem preparo para tal cargo. Claro que não generalizo, mas o que até o momento temos assistido é a decadência desses que entraram no poder. Lastimoso termos representante do povo agindo levianamente.",False
6263,Minha deputada do coração.,False
6264,VIVA BENÊ!!!,False
6265,Filha de negros sou branca por capricho da natureza. Mas faço questão de gritar. NEGRA SIM! NEGRA SOU!,False
6266,Parabéns Benedita você me representa,False
6267,Samos todos írmao não gosto di👏💕💟💟💟💟💟💟💟💟💟💟 racista são pessoas sem caráter quê não respeita u próximo não tem diferença do neguinho pra u branquinho,False
6268,Parabéns deputada Benedita por lutar contra o racismo em nosso país 👏👏👏👏👏👏,False
6269,Da lhe Benedita da silva,False
6270,Parabéns Deputada Benedita excelente discurso e pratica.Todos contra o racismo.,False
6271,Essa me representa 😍😘😍😘😍😘,False
6272,Parabéns Benedita!!!!👏👏👏,False
6273,"Quem conhece sua história Benedita da Silva, te louva, DEUS abençoe sempre Beijos te amamos, 🙏👏👏👏💋♥️",False
6274,Parabéns minha gerreira 👏👏👏👏👏👏💟💟💟💟💕💕💕💕💕💕💕,False
6275,Parabéns Benedita🙌😍👏👏👏,False
6276,Benedita maravilhosa,False
6277,"Benedita, vc me representa!",False
6278,"@tiamaoficial precisamos do seu apoio, independente de afinidade política. Isso não pode ficar assim, precisamos divulgar este vídeo.",False
6279,Maravilhosa ❤,False
6280,"🌷 Mulher guerreira, te amo Benedita. 💞👏👏👏👏👏",False
6281,Benedita como sempre!!!!! Arrebentando!!!!👏👏👏👏,False
6282,VIVA BOLSONARO 🇧🇷🇧🇷🇧🇷🇧🇷,False
6283,maravilhosaaa 👏👏👏👏👏,False
6284,Muito bem Benedita! 👏👏👏👏👏👏👏👏👏👏👏,False
6285,"👏👏👏 lamentável que ainda existam pessoas assim,pois somos todos irmãos.",False
6286,Bravo! 👏👏,False
6287,👏👏👏👏👏👏👏👏👏👏PARABÉNS Deputada Benedita 💪👏👏👏👏👏👏👏👏👏,False
6288,Benedita é uma grande voz que representa o povo. Escutem essa mulher!👏🏿👏🏿👏🏿👏🏿✊🏾,False
6289,Absurdo! Linda fala ❤️,False
6290,Sem palavras! 😢💕,False
6291,Benedita é uma fortaleza.,False
6292,🤔🤔🤔 Será!?,False
6293,"Parabéns, deputada!👏👏👏👏👏👏👏",False
6294,Parabéns e OBRIGADO!,False
6295,Diva!!!!👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻✊🏻✊🏻✊🏻💕,False
6296,Parabéns Benedita pela indignação.,False
6297,Todo arrepiado !!!!!,False
6298,Parabéns companheira,False
6299,"Parabéns, Benedita!",False
6300,Tamo juntas.,False
6301,Jesus o que tá acontecendo,False
6302,Parabéns Deputada pela sua firmeza e colocações. 😍😍😍👏👏👏👏,False
6303,Isso não pode mais aconter mais 😡😡😡😡,False
6304,SOMOS TODOS NEGROS APOIO A DEPUTADA BENEDITA ❤️,False
6305,Bene!❤️,False
6306,Que discurso!👏👏 Sorte nossa ter vcs nos representando diante desse caos todo,False
6307,"Benedita, você me representa!!!👏🏻👏🏻👏🏻👏🏻",False
6308,Que discurso 🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,False
6309,Bravíssima colocação! É de aplaudir de pé! 😀✊🏾👏🏾👏🏾👏🏾👏🏾,False
6310,Absurdo.,False
6311,Calma gente. Ele vai pagar no mínimo com o cargo que ocupa.,False
6312,A deputada Benedita meus parabéns pelo seu pronunciamento correto. Essa é verdadeira. 👏👏,False
6313,É nós companheira!!,False
6314,👏👏👏👏parabéns Benedita orgulho de sua resistência,False
6315,"Deputada Benedita,mulher brasileira,negra,guerreira vc nos representa......",False
6316,Benedita👏👏👏👏👏👏👏,False
6317,Parabéns deputada a luta contra todo tipo de preconceito é válido e contante pessoas como esse deputado tem muitos travestidos de democrata e não racista e muito menos preconceituoso,False
6318,Sem palavras muito contundente,False
6319,"Obrigado deputada, continue defendendo nossa classe.",False
6320,Essa me representa 👏👏👏👏👏,False
6321,Perfeita! Seja firme e forte minha querida. Pq muitos são fracos e inertes diante de um absurdo. 👏💗,False
6322,Parabéns Benedita👏,False
6323,Como compartilhar,False
6324,Salve Benedita!!!👏👏👏,False
6325,"Parabéns ministro, vc esta do lado dos Brasil e dos brasileiros de bem 👏👏👏👏👏👏👏💙💚💛",False
6326,Graças a Deus aleluia,False
6327,"Parabéns, Facchini!!!",False
6328,Parabéns Fachin.,False
6329,Parabéns Ministro!🙏👏,False
6330,Que maravilha!!!,False
6331,Por favor né.,False
6332,É bom o Fachin evitar andar de helicóptero ou avião fretado...,False
6333,Tem que ser matida para o bem do nosso Brasil..🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,False
6334,Sensatez!👏🇧🇷,False
6335,Lula livre,False
6336,Até que em fim,False
6337,Ainda bem,False
6338,Muito bem ministro.,False
6339,PARABÉNS MINISTRO Faquim,False
6340,"Até que enfim ,alguém com mais ...juizo👏👏👏👏",False
6341,Até que enfim!,False
6342,Vamos ver o que vai dar.,False
6343,Não tinha anulado este processo?,False
6344,Tem dinheiro... responde em liberdade 😡 lamentável,False
6345,Incrível,False
6346,Ministro tu és um cidadão descente pois não se deixa levar por blandiciosos. Parabéns!!!,False
6347,"Muitooo beeem , um juiz forte e seguro, fazendo a justiça valer a pena, parabéns.",False
6348,Parabéns ministro Fakin👍👏👍👏👍👏,False
6349,Viva o Ministro Fachin!👍🏻,False
6350,MUITISSIMO BEM MINISTRO FACCHIN ! ALGUEM TEM QUE TER JUIZO NESSE STF!!!!!!!,False
6351,Jesus Ressuscitado está no comando !,False
6352,Esse sim representa o povo brasileiro!,False
6353,Certíssimo,False
6354,Parabéns Ministro,False
6355,Isso ai poq nao fica quieto na dele,False
6356,Certíssimo.,False
6357,Parabéns pra ele mais um não kkkkkkkkk,False
6358,O Lula vai ?,False
6359,Parabéns ministro Fachin tenha coragem e seja firme nesse momento a maioria dos brasileiros está te apoiando,False
6360,Fez muito bem,False
6361,Pelo menos uma boa noticia!,False
6362,Aínda existem homem de honra no STF,False
6363,"Arre, alguém que ainda resiste aos “encantos” de Lula.",False
6364,Mostrou-se Dr honrado &Digno.👏👏👏👏👏👏👏👏👏👏,False
6365,Que maravilha!!! 👏🏻👏🏻👏🏻,False
6366,É só O que falta,False
6367,Pelamos uma notícia boa 👏👏👏,False
6368,O engraçado é que não deve nada!!,False
6369,Estamos de olho !,False
6370,Parabéns ministro,False
6371,Deus acima de tudo!!!,False
6372,👏👏👏👏👏👏PARABÉNS FACHIM,False
6373,👏avante meu Brasil 👏,False
6374,Parabens Fachin.,False
6375,"Prezada deputada Joice, apesar de todo o ataque que você já sofreu, você continua firme na sua defesa do Brasil e de apoio ao governo do PR Bolsonaro. Isso é uma prova de seu caráter, desprendimento e amor pelo país. Por tudo isso, minha admiração por você cresceu ainda mais. Tenho orgulho de ter votado em você e tenha em mente que terá sempre o meu apoio. Parabéns por tudo o que tem feito por nós.",False
6376,A mesma história de sempre e Lula continua solto.,False
6377,"Q Lula pensa, q é Deus?",False
6378,Como é rápido os processos de Lula sempre!!! o q ele é mais é outros,False
6379,Excelente,False
6380,Ótimo ! É impossível se esconder debaixo do tapete !!!,False
6381,Boa.,False
6382,Parabéns,False
6383,Pelo menos isso 👏,False
6384,Justiça seja feita !,False
6385,Glória a Deus 🙏👏,False
6386,Boa,False
6387,Valeu Fachin,False
6388,Parabéns,False
6389,Parabéns Excelência 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🇧🇷🇧🇷🇧🇷,False
6390,Muito bem! 👏👏👏👏👏👏,False
6391,Muita ousadia deste lula,False
6392,Parabéns ministro Facine,False
6393,"SENSACIONAL É BEM PÔR AI MESMOOO, ELE ESTÁ PREOCUPADO PORQUÊ SERA, QUEM Ñ DEVE Ñ TEME, SIMPLES ASSIM!!!",False
6394,Enfim alguém teve bom senso 🙏🙏🙏🙏,False
6395,👏👏👏👏 Parabéns Ministro pela decisão sensata!!!,False
6396,Boa Fachin,False
6397,Gostei!!!!👏👏👏,False
6398,parabéns!!!! O Sr. REALMENTE é um homem de caráter !!!!,False
6399,Parabéns ministro,False
6400,Fachin e Barroso ainda se salvam!,False
6401,Boa!,False
6402,até que enfim uma boa notícia!,False
6403,É isso mesmo,False
6404,Até que em fim né,False
6405,"Deus está acima das leis dos homens. Porém, qdo descumprimos as leis da Justiça Divina, só resta nos ajoelharmos e clamar por misericórdia para que Deus nos dê sabedoria para suportar as consequências. 1 Coríntios 6.12 Todas as coisas me são lícitas, mas nem todas as coisas convêm. Todas as coisas me são lícitas mas eu não me deixarei dominar por nenhuma delas.",False
6406,Boa.👏,False
6407,Gloria a Deus!!,False
6408,Parabéns ministro,False
6409,"Eu não confio em nenhum desses ministros, não consigo mais, só de olhar eu 🤢",False
6410,O Ministro Fachin foi justo na primeira decisão e nesta mais ainda. Lula de novo à Curitiba caro Sr ministro.!!👍,False
6411,O MINISTRO FACHIN MERECE NOSSO RESPEITO!!!!,False
6412,Estão querendo prender Lula de novo.,False
6413,👏👏👏👏👏👏 Esse Ministro Fachin e um homem de caráter ímpar parabéns,False
6414,A justiça com Lula vai a jato,False
6415,Ótimo,False
6416,Que a justiça aconteça em nome de Jesus,False
6417,Pelo menos isso v👏👏👏,False
6418,Obrigada parabéns ainda tem algumas lei neste país,False
6419,Ainda temos ministros que defendem a lei nesse país. Parabéns ao Ministro.,False
6420,Graça a deus q os sros não compra Deus,False
6421,Parabéns,False
6422,É isso aí ministro. Este podemos chamar de Vossa excelência pois está honrando seu mandato e principalmente não está nos decepcionando. 👏👏👏👏👏👏👏,False
6423,🙌 graças a Deus,False
6424,As vezes eles acertam,False
6425,Um dos 4 ministros sérios do STF. O resto....,False
6426,🙌 Deus é justo,False
6427,Até que enfim .,False
6428,Pelo menos uma dentro,False
6429,"Um dos poucos q restam, em termos de justiça neste país...",False
6430,Demoro!,False
6431,Parabéns ministro Fachin .,False
6432,Esse é 👍👍,False
6433,Parabéns unidos venceremos,False
6434,"Tem problema não deputada, quem tem que se preocupar são a familia Bolsonaro.",False
6435,"Deus o abençoe grandemente juiz, por sua digna decisão. Precisamos de homens como o Sr em nossa Nação.🙏🏻",False
6436,Parabéns FAchin 👏👏👏,False
6437,Até que enfim👍👍👏👏👏👏🇧🇷🇧🇷,False
6438,Ao menos 1 pensa com sensatez,False
6439,Negar negar negar o lugar de vagabundo todo mundo sabe aonde é....,False
6440,Parabéns PGR pedido negado 👍👏👏👏,False
6441,PARABÉNS ministro FACHIN,False
6442,Maravilha parabens,False
6443,Amei!!!!,False
6444,Ameiiii,False
6445,"Vc deveria esquecer o Lula,vc nao tem projetos, e deixando o povo desempregados",False
6446,amém. ...que a justiça continue trabalhando,False
6447,Glória a Deus 👏👏👏👏👏👏👏,False
6448,É inacreditável facilidade que dáo,False
6449,Te que fim,False
6450,"Boa ministro ninguém está acima da lei, acabou para os corruptos e canalhas!! Pra cima deles!!",False
6451,Ainda temos toga de respeito graças a Deus. Não podemos generalizar,False
6452,ARRASOU 👍,False
6453,Parabéns! DR. Fachin.,False
6454,Que a justiça seja feita!!!👏🏻👏🏻👏🏻,False
6455,"Que se faça a justiça,antes que aconteça algo pior🤮",False
6456,Ainda tem um ministro do supremo q tem compromisso com o Brasil.,False
6457,Parabens🙌👏👏👏,False
6458,Eternamente agradecido Ministro Fachin,False
6459,Parabéns SR. Ministro! Ainda bem que temos o Sr aí para tentar alguma coisa!!!!!,False
6460,Pelo menos isso👏,False
6461,"Parabéns, assim corrigimos o nosso querido Brasiiiiiiil",False
6462,E salário mínimo diminuiu.,False
6463,Isto que chamo de coerência jurídica👏👏,False
6464,Viva o Fachin... é de gente assim que o Brasil está precisando.. palmas p Fachin👏👏👏👏👏👏👏👏👏👏,False
6465,"É isso ai,Fachin",False
6466,"Ele, Barroso e o Fux são a minoria dos ministros do STF que é a favor do povo brasileiro e que o Sr. Edson Fachin continue representando a nossa nação!!!",False
6467,Nossa que fofo esse Fachin 👍❤️,False
6468,Até que enfim.,False
6469,Nele até agora o Brasil pode confiar!! 🇧🇷🇧🇷🇧🇷,False
6470,Prá quê suspender se ele e inocente!... Deixe o julgamento seguir... Reforço: se ele é inocente não é preciso suspender o julgamento.,False
6471,👏👏Parabéns,False
6472,Alguém lúcido neste STF,False
6473,Alguém c discernimento neste STF,False
6474,Boa!!!,False
6475,E isso mesmo manter o julgamento!,False
6476,Porquê estão temendo.,False
6477,Afinal o sítio não é dele kkkkkkkkkkkkk,False
6478,Ótimo 👏🏽👏🏽👏🏽,False
6479,Que seja logo,False
6480,Até que enfim atitudes sérias sendo tomadas👏👏,False
6481,Esse ministro é patriota !!! Parabéns !!!,False
6482,"Parabéns, obrigado Ministro...",False
6483,✊✊✊✊❗,False
6484,👏👏👏👏,False
6485,E continua sendo armação para Lula não se cadidata,False
6486,👏👏👏,False
6487,"Nesse meio ronda energias ruins e pessoas más, SO orando pedindo forças dos céus, SO DEUS pra derrubar essas trevas.",False
6488,Vcs sao doentes!,False
6489,Lula na presidência da republica,False
6490,"Vi isto desde o começo,o pior cego é aquele que não quer enxergar",False
6491,A prisão do lula .só o deixou mais inteligente .leu vários livros 👏👏,False
6492,Oi,False
6493,👏👏👏👏👏,False
6494,Kkkkkkkkkkkkkkkkk Gleici e suas piadas kkkkkkk,False
6495,😮,False
6496,Ele é preso político pq ROUBOU na política.😠😠 😠,False
6497,Lula inocente,False
6498,Lula livre voto no Lula,False
6499,E já estão armando mas.... Deus proteja!!! 👏👏,False
6500,Lula Livre,False
6501,"Claro que Justo a liberdade de LULA, que a justiça seja feita para o nosso país voltar a crescer em 2022, não sei se os brasileiros vão aguentar fome, desemprego e etc...mais 3 anos até chegar 2022😔😔😔😔😔😔😔😔😔😔",False
6502,"Lula so ..vai ganlha, matrícula na cadeia 😂",False
6503,👍😍,False
6504,Nenhuma dúvida ...esse presidente tem horror ao povo.,False
6505,Este cara vai acabar com o Brasil,False
6506,"O PT fez ao contrário né @gleisihoffmann ,ele tirou o emprego do trabalhador.",False
6507,😂😂😂😂😂que mandou votar nele agora toma ai,False
6508,“Calúnia: afirmação falsa e desonrosa a respeito de alguém.”,False
6509,"Esse Bozo só sabe tirar os direitos dos trabalhadores , agora dos ricos ele não tira .",False
6510,"Bom para os pobres, lascados que votaram nele👏👏👏👏👏",False
6511,Essa massa merece,False
6512,Eu acho é pouco pra quem foi para as urnas vota nesse cara... Rsrsr,False
6513,Tomeeee!!!😂😂 povo que vota errado rindo muito.,False
6514,🤔🤔🤔Lascou,False
6515,Rindo feito um condenado,False
6516,"Eu acho bem feito,agora apaude e faz👉",False
6517,OBAAAAA!!!!,False
6518,Misericórdia socorro senhor 👉👌💩💩💩💩,False
6519,É a treva.,False
6520,Muito boa essas medidas para os pobre que pensam e são ricos bota pra f,False
6521,Onde vamos parar?,False
6522,Ela odeia o povo brasileiro e os trabalhadores,False
6523,Ou misera,False
6524,Cara desomam,False
6525,Eu acho é pouco quem mandou fazer arminha🤣🤣🤣🤣,False
6526,Olha o que esse senhor feis com os trabalhador ok imposto sobre férias e desimo traseiro salário você pagar imposto ater de hora extra Esso e Vergonhoso o que está a com ter sendo nesse país ok Esso eu não estou acredetano ok,False
6527,"E direitos, fora bolsonaro",False
6528,"Rebentado a gente, foi para isso que colocamos vc aí, vai acaba com nós pobres.",False
6529,Olha que o Gargamel apenas começou as atrocidades,False
6530,E tem gado do bozo q ainda aplaude! 👌👈,False
6531,"👏👏👏, mais uma p thurma dos lisos q votaram nele",False
6532,Fala sobre o rombo deixado pelo PT..,False
6533,"Ele vai acabar com o povo brasileiro. É o povo, não os que não se acham povo, os de classe média alta (que ainda existe e classe alta.",False
6534,Pra mim não importa direita ou esquerda pq o Brasil é de nem uma dos dois por causa disso os políticos estão acabando com o Brasil. Pq quer defender seus partidos de esquerda ou direita pra eles o povo não importa.,False
6535,Parabéns aos pobres de direita😒,False
6536,"Bem feito, colocaram ele ai, agora aguenta. Estes premios deveria ser só para quem votou nele.",False
6537,Toma distraído...,False
6538,.. pelos Partidos de Esquerda tem sido infrutíferas.Tristeza e Re volta desse Congresso de STF! N,False
6539,Ñ suporto essas palhaçadas esse ñ.me representa.,False
6540,Nenhuma que absurdo. Só não retira os privilégios deles.,False
6541,👉👉faz arminha,False
6542,Só governa pra EMPRESÁRIOS e e BANCOS,False
6543,Este presidente não me representar,False
6544,Eu acho é pouco!,False
6545,É pouco!!!,False
6546,"Oi boa tarde isso é ruim , eu nunca vi isso tô doido não pode acontecer nunca o salário mínimo e pouco pagar imposto 13 salário",False
6547,Eu que não votei os demais que não votarão pagar o pato,False
6548,"Ele,faz isso por que ele nunca trabalhou",False
6549,Impeachment já do Bolsonaro,False
6550,"E por falar nisso, e a delação do paloci????",False
6551,Pra quem votou nisso. Tb contribuira para isso.,False
6552,ELE VAI ACUMULAR UMA FORTUNA NAS CUSTAS DO POVO POIS VÃO GARANTIR O FUTURO DOS SEUS PARENTES E AMIGOS ARRECADAM E SE MANDAM,False
6553,😢😢😢😢😢ama prejudicar os pobres!!!!😢😢😢😢,False
6554,Varam votar no bozo isso que dá o pt não era bom o suficiente pra povo.kkkkkk lula livre,False
6555,"👏👏👏👏 Bolsonaro tu continua fazendo essas maldades, o povo brasileiro gosta você foi eleito pra isso pra fazer essas maldades, você Bolsonaro só não teve o meu voto, mas teve a chancela do povo brasileiro pra fazer isso continue Bolsonaro o povo te ama",False
6556,"Tá vendo o tiro que pobre deram no próprio pé, lembrem e votem na próxima eleição no PT.",False
